annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
21,96,"Wirtschaft , Krieg  - Ich weis es nicht - inflation.","[('718413', [], '477640')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,97,"Corona , Krieg in der Ukraine , Trump  - Miteinander haben die nix zu tun. - inflation.","[('934417', [], '991169'), ('429025', [], '991169'), ('Ms5QgMVUXP', [], '991169')]","[('Corona', [], 'inflation'), ('Krieg in der Ukraine', [], 'inflation'), ('Trump', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Krieg', 'Pandemie'}","{'Geopolitik', 'Krieg', 'Pandemie'}","{('Geopolitik', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Geopolitik', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,101,"Wirtschaftskrise, Energie teuer - Durch den ukrainekrieg ist die Energie teurer geworden. Ausserdem liegt die Wirtschaft in Deutschland am Boden. - inflation.","[('680050', [], 'u-1jxPQZ6x'), ('u-1jxPQZ6x', [], '700926'), ('ax2Q2TWe6E', [], '700926'), ('UIwIsIT74V', [], '700926')]","[('ukrainekrieg', [], 'Energie teurer'), ('Energie teurer', [], 'inflation'), ('Wirtschaftskrise', [], 'inflation'), ('Energie teuer', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Hohe Energiepreise', 'Ökonomische Krise'}","{'Krieg', 'Ökonomische Krise', 'Hohe Energiepreise'}","{('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
21,117,"Energiewende, Krieg  - Durch den Krieg Russlands mit der Ukraine stiegen die Energiepreise. Dadurch verteuerte sich auch das Leben in Deutschland. - inflation.","[('228435', [], '289013'), ('289013', [], 'L6BSL0_3dO'), ('705552', [], '808730'), ('338242', [], '808730')]","[('Krieg', [], 'Energiepreise'), ('Energiepreise', [], 'verteuerte'), ('Energiewende', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Krieg', 'Hohe Energiepreise'}","{'Krieg', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Angebot'), ('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,118,Unbedingter Wachstum der Wirtschaft  - Auch an so dummen Konflikten mit China und dergleichen. Krieg vielleicht auch. . - inflation.,"[('Syv_HapD3K', [], '798993'), ('700185', [], '798993')]","[('Konflikten mit China', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Geopolitik', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Geopolitik', 'Krieg'}","{'Geopolitik', 'Krieg'}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,121,Politik  - Kann ich nicht sagen  - inflation.,"[('312417', [], '375107')]","[('Politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,125,"Hohe Energiepreise, Ukrainekrieg, COVID , Sperrung Suezkanal, Engpass in Liegerketten - Ich denke einige Punkte sind indirekte Folgen von Covid - inflation.","[('647585', [], '307524'), ('696115', [], '307524'), ('332780', [], '307524'), ('OhNEYB88vy', [], '307524')]","[('Hohe Energiepreise', [], 'inflation'), ('Ukrainekrieg', [], 'inflation'), ('COVID', [], 'inflation'), ('Engpass in Liegerketten', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Krieg', 'Pandemie', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,126,Steigende Preis  - Hängen viel zusammen  - inflation.,"[('880970', [], '681661')]","[('Steigende Preis', [], 'inflation')]","[('Inflation', [], 'Inflation')]",{'Inflation'},*,"{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}"
21,127,"Energiepreise, Regierung - falsche Politik - inflation.","[('214455', [], '677498'), ('430439', [], '677498')]","[('Energiepreise', [], 'inflation'), ('Regierung', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Politisches Missmanagement', [], 'Inflation')]","{'Politisches Missmanagement', 'Hohe Energiepreise'}","{'Politisches Missmanagement', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,132,"Krieg, Wirtschaft, Usa - Weiß nicht  - inflation.","[('952350', [], '903506'), ('9cG_3VL7_T', [], '903506')]","[('Krieg', [], 'inflation'), ('Usa', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Krieg'}","{'Geopolitik', 'Krieg'}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Geopolitik', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,140,"unsichere weltlage, höhere kosten für energie - sehr stark, da z.B. Gas anders eingekauft werden muss wie zuvor.  - inflation.","[('EX3R94g3zl', [], 'cLSn6Euoip'), ('803214', [], '237800'), ('cLSn6Euoip', [], '237800')]","[('anders eingekauft', [], 'kosten für energie'), ('unsichere weltlage', [], 'inflation'), ('kosten für energie', [], 'inflation')]","[('Lieferkettenprobleme', [], 'Hohe Energiepreise'), ('Geopolitik', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Geopolitik', 'Hohe Energiepreise'}","{'Lieferkettenprobleme', 'Geopolitik', 'Hohe Energiepreise'}","{('Lieferkettenprobleme', (), 'Hohe Energiepreise'), ('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}","{('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation'), ('Angebot', (), 'Angebot')}"
21,141,Kreig - Ne - inflation.,"[('tS4k_xZPTc', [], '359007')]","[('Kreig', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,144,"Krieg, Corona - Weis ich nicht genaj - inflation.","[('302598', [], '890818'), ('236111', [], '890818')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie'}","{'Krieg', 'Pandemie'}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,158,Krieg in der Ukraine - Durch die Situation haben sich die Preise erhöht - inflation.,"[('785805', [], '815680')]","[('Krieg', [], 'Preise')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,164,"Es bringt sorgen , Zu viel Steuer schön  - Es geht alles um Geld  - inflation.","[('mgQWHa52HC', [], '979947')]","[('viel Steuer', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation')]",{'Steuererhöhungen'},{'Steuererhöhungen'},"{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,166,Steigerung der Steuern - ich weiß das nicht - inflation.,"[('350948', [], '426687')]","[('Steuern', [], 'inflation')]","[('Steuererhöhungen', [], 'Inflation')]",{'Steuererhöhungen'},{'Steuererhöhungen'},"{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,179,"Essen, Trinken  - Keine Ahnung  - inflation.","[('fOea-JMTKo', [], '162198')]","[('Essen', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},{'Lebensmittelpreise'},"{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,180,"Energiekrise, Kriege, Covid19 - Keine Ahnung - inflation.","[('NviZqYnHyH', [], '687631'), ('681599', [], '687631'), ('251869', [], '687631')]","[('Energiekrise', [], 'inflation'), ('Kriege', [], 'inflation'), ('Covid19', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Hohe Energiepreise'}","{'Krieg', 'Pandemie', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,183,Keine Ahnung  - Schwache nachfragen  - inflation.,"[('747224', [], '795175')]","[('nachfragen', [], 'inflation')]","[('Nachfrage (Rest)', [], 'Inflation')]",{'Nachfrage (Rest)'},{'Nachfrage (Rest)'},"{('Nachfrage (Rest)', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}","{('Nachfrage (Rest)', (), 'Inflation')}","{('Nachfrage', (), 'Inflation')}"
21,184,"Ukraineekrieg, Wirtschaftskrise - Ich weiss es nicht - inflation.","[('888723', [], '204789'), ('8V3JjnLy-u', [], '204789')]","[('Ukraineekrieg', [], 'inflation'), ('Wirtschaftskrise', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Krieg', 'Ökonomische Krise'}","{'Krieg', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,187,"die steigeneden kosten zwegs den krieg, zu viel importiert - es muss mehr in eigenden lsnd produziert wereden das wirds nicht - inflation.","[('552105', [], 'xIeNd9b1DQ')]","[('krieg', [], 'kosten')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,188,"Ukraine-Konflikt, Allgemein alles teuerer - Durch den Ukraine-Konflikt wurde vieles teurer, genau so wie allgemein wurde fast auf alles der Preis höher - inflation.","[('780429', [], 'Ab8YaVZoOj')]","[('Ukraine-Konflikt', [], 'teurer')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,195,"Die Agenda 2030, Nichts besitzen und trotzdem glücklich sein, Klaus Schwab, World Economic Forum, Der Anstieg der Preise ist gewollt und gehört zu Agenda 2030 - Unsere Politiker sitzen alle im World Economic Forum, und wie verfolgen alle eine Agenda, dazu gehört auch das Bargeld abzuschaffen, die Regierung möchte nicht dass die Menschen was besitzen - inflation.","[('E3fK_G4g0V', [], '166146')]","[('Agenda 2030,', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,196,"EnergiePreise, CO2 Steuer - Durch die hohen Energiepreise hat sich die Produktion alltäglicher Dinge erhöht und wird an die Verbraucher weitergegeben. - inflation.","[('341601', [], '642265'), ('_puOd53IPE', [], '642265')]","[('Energiepreise', [], 'inflation'), ('CO2 Steuer', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Steuererhöhungen', [], 'Inflation')]","{'Hohe Energiepreise', 'Steuererhöhungen'}","{'Hohe Energiepreise', 'Steuererhöhungen'}","{('Hohe Energiepreise', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Steuererhöhungen', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,197,"Ukraine Krieg, Corona, China , Russland - Durch den Krieg wurden die Energiepreise erhöht, was zu höheren Preisen führte.  - inflation.","[('796620', [], '315722'), ('315722', [], '938708'), ('fTj6XV-kEv', [], '903159'), ('160312', [], '903159')]","[('Krieg', [], 'Energiepreise'), ('Energiepreise', [], 'höheren Preisen'), ('China', [], 'inflation'), ('Corona', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Geopolitik', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Geopolitik', 'Pandemie', 'Hohe Energiepreise'}","{'Krieg', 'Pandemie', 'Geopolitik', 'Hohe Energiepreise'}","{('Geopolitik', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Hohe Energiepreise'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Angebot'), ('Angebot', (), 'Inflation')}"
21,198,"Ukraine Krieg, Mindest Lohn erhöhung - ich weiß es nicht genau - inflation.","[('754783', [], '196564'), ('3NiWS85X2Y', [], '196564')]","[('Ukraine Krieg', [], 'inflation'), ('Mindest Lohn', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Krieg'}","{'Löhne', 'Krieg'}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,199,politik - keine ahnung - inflation.,"[('236340', [], '677875')]","[('politik', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,209,Wertminderung von elektronischen Geräten  - Zu viele neue Produkte kommen auf den Markt wodurch dies zustande kommt  - inflation.,"[('154250', [], '893076')]","[('Zu viele neue Produkte', [], 'inflation')]","[('Angebot (Rest)', [], 'Inflation')]",{'Angebot (Rest)'},{'Angebot (Rest)'},"{('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Angebot (Rest)', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,220,4 - Einwanderung  - inflation.,"[('776220', [], '181584')]","[('Einwanderung', [], 'inflation')]","[('Migration', [], 'Inflation')]",{'Migration'},{'Migration'},"{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Migration', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,227,Die linksgrünversifften Kartellparteien. Sonst nix. - SED 2.0  - inflation.,"[('GnWo9rN7hW', [], '315089')]","[('Kartellparteien', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,235,"Krieg , Energie , Lieferketten, Klimaschutz  - Der eine bedingt den anderen. Wird von verschiedenen Seiten forsiert. Die Ursache wird von vielen Seiten zur Preiserhöhung genutzt. Die Angst der Verbraucher bestärkt  - inflation.","[('573437', [], '412968'), ('T67T7NPpSS', [], '412968'), ('unuJcDRxJN', [], '412968'), ('111715', [], '412968')]","[('Krieg', [], 'inflation'), ('Energie', [], 'inflation'), ('Lieferketten', [], 'inflation'), ('Klimaschutz', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Klimawandel', 'Krieg', 'Hohe Energiepreise', 'Lieferkettenprobleme'}","{'Klimawandel', 'Krieg', 'Lieferkettenprobleme', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,243,"Energiepreise, Arbeitslöhne - Immer höhere Löhne 
Teuere Netze - inflation.","[('954809', [], '288872'), ('908933', [], '288872')]","[('Energiepreise', [], 'inflation'), ('Arbeitslöhne', [], 'inflation')]","[('Hohe Energiepreise', [], 'Inflation'), ('Löhne', [], 'Inflation')]","{'Löhne', 'Hohe Energiepreise'}","{'Löhne', 'Hohe Energiepreise'}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}","{('Angebot', (), 'Inflation')}","{('Hohe Energiepreise', (), 'Inflation'), ('Löhne', (), 'Inflation')}","{('Angebot', (), 'Inflation')}"
21,250,Krieg  - Das weiß ich nicht - inflation.,"[('918645', [], '241722')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,251,krieg - weiss nicht - inflation.,"[('452397', [], '936994')]","[('krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,252,"Anstieg der Lebensmittelkosten , Anstieg der Stromkosten - Ukraine und Russland  - inflation.","[('1MBGfMM2uY', [], '471495'), ('rAdDWpYftG', [], '471495'), ('5V9PFPfrpn', [], '471495')]","[('Lebensmittelkosten', [], 'inflation'), ('Stromkosten', [], 'inflation'), ('Ukraine und Russland', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{'Lebensmittelpreise', 'Krieg', 'Hohe Energiepreise'}","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,254,Krieg - Der Krieg in der Ukraine wird dazu genutzt um die Inflation steigen zulassen. Die Bevölkerung bzw. ein Großerteil davon glaub es auch noch. - inflation.,"[('752642', [], '707376')]","[('Krieg in der Ukraine', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,257,"Corona Virus, Ukraine Krieg - Die Menschen horten ihr Geld lieber auf Konten und bringen es nicht in Umlauf - inflation.","[('896352', [], '939322'), ('157120', [], '939322'), ('NDZuabkwBc', [], '939322')]","[('Ukraine Krieg', [], 'inflation'), ('Corona Virus', [], 'inflation'), ('horten ihr Geld', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation'), ('Nachfrage (Rest)', [], 'Inflation')]","{'Krieg', 'Pandemie', 'Nachfrage (Rest)'}","{'Krieg', 'Pandemie', 'Nachfrage (Rest)'}","{('Nachfrage (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Nachfrage (Rest)', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Nachfrage', (), 'Inflation')}"
21,260,"Unfähige Politiker, Europas Machtstreben, Nazis & Faschisten - Nazis und Faschisten haben immer mehr Einfluss auf die Politik in Europa und die Unfähigkeit der Politik ist einer der Hauptgründe dafür.  - inflation.","[('7l1UC4qANB', [], '791360')]","[('Unfähige Politiker', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,277,"Krieg, Wirtschaft - Durch den Krieg ist die Wirtschaft geschwächt. Dadurch wird vieles teurer. - inflation.","[('571305', [], 'icx7KwuHGd'), ('icx7KwuHGd', [], 'XuKT9S6Otw')]","[('Krieg', [], 'Wirtschaft'), ('Wirtschaft', [], 'teurer')]","[('Krieg', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation')]",{'Ökonomische Krise'},"{'Krieg', 'Ökonomische Krise'}","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Ökonomische Krise')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}","{('Ökonomische Krise', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Andere', (), 'Andere')}"
21,278,"Die Regierung, Der Kanzler , Die Parteien - Keine Ahnung und interessiert mich auch nicht. Ich kann es sowieso nicht ändern - inflation.","[('4jwoSJSUSt', [], '821287')]","[('Regierung', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation')]",{'Politisches Missmanagement'},{'Politisches Missmanagement'},"{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,280,Russia und Ukrainisch  - Wess nicht - inflation.,"[('_1lZxefHKr', [], '981076')]","[('Russia und Ukrainisch', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
21,283,"Ukraine Krieg , Lohnsteigerungen - Keine Ahnung  - inflation.","[('993026', [], '973573'), ('895275', [], '973573')]","[('Lohnsteigerungen', [], 'inflation'), ('Ukraine Krieg', [], 'inflation')]","[('Löhne', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Löhne', 'Krieg'}","{'Löhne', 'Krieg'}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}","{('Löhne', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation'), ('Angebot', (), 'Inflation')}"
21,284,"Hohe rechnungen, Alles doppelt gestiegen - Globale Preis steigerung - inflation.","[('2dxGB3EEIJ', [], '289139')]","[('Preis steigerung', [], 'inflation')]","[('Inflation', [], 'Inflation')]",{'Inflation'},*,"{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}","{('Inflation', (), 'Inflation')}"
21,288,"unsere unfähige Regierung, Krieg - kann ich nicht beurteilen - inflation.","[('K071RD7Svb', [], '101692'), ('907098', [], '101692')]","[('Regierung', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Politisches Missmanagement', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Politisches Missmanagement', 'Krieg'}","{'Politisches Missmanagement', 'Krieg'}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}","{('Politisches Missmanagement', (), 'Inflation'), ('Krieg', (), 'Inflation')}","{('Andere', (), 'Inflation')}"
