annotator,item_id,text,triples,triples_surface_form,triples_label_form,feature_one,feature_two,feature_four,feature_five,feature_six,feature_seven
21,405,"russia war, covid - They are not that related I think. They are individual topics. Covid was spread in each country and the war has mainly affected west I think. - inflation.","[('965546', [], '943774'), ('971629', [], '943774')]","[('war', [], 'inflation'), ('covid', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Pandemie', 'Krieg'}","{'Pandemie', 'Krieg'}","{('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,406,"Krieg, Klimawandel - In dem die rücklagen für den Euro weniger Wert sind als die Menge an Geld die existiert  - inflation.","[('311390', [], '650441'), ('623324', [], '650441')]","[('Klimawandel', [], 'inflation'), ('Krieg', [], 'inflation')]","[('Klimawandel', [], 'Inflation'), ('Krieg', [], 'Inflation')]","{'Klimawandel', 'Krieg'}","{'Klimawandel', 'Krieg'}","{('Klimawandel', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Klimawandel', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,410,"Energiekosten , Lebensmittel  - Energy kosten Steigerung machen automatisch Produktion der Wahren teurer, was genau den Preis beantrechtigt - inflation.","[('SBasUQu1YB', [], 'fDZZXH9YxD'), ('fDZZXH9YxD', [], '245333'), ('EWugFhIjP2', [], '245333')]","[('Energy', [], 'Produktion der Wahren'), ('Produktion der Wahren', [], 'inflation'), ('Lebensmittel', [], 'inflation')]","[('Hohe Energiepreise', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Lebensmittelpreise', [], 'Inflation')]","{'Lebensmittelpreise', 'Angebot (Rest)'}","{'Lebensmittelpreise', 'Hohe Energiepreise', 'Angebot (Rest)'}","{('Hohe Energiepreise', '()', 'Angebot (Rest)'), ('Angebot (Rest)', '()', 'Inflation'), ('Lebensmittelpreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot')}","{('Angebot (Rest)', '()', 'Inflation'), ('Lebensmittelpreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot')}"
21,412,"Corona, Krieg - Sind zwei unterschiedliche Punkte - inflation.","[('806182', [], '667980'), ('755143', [], '667980')]","[('Krieg', [], 'inflation'), ('Corona', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Pandemie', 'Krieg'}","{'Pandemie', 'Krieg'}","{('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Pandemie', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,413,"Energiekrise, Krieg in der Ukraine, Klimapolitik, Teure Rohstoffe - Der Krieg führte zum Umbruch in der Energiepolitik, dadurch wurde Energie sehr teuer - inflation.","[('450759', [], '1UPoQHA4oh'), ('1UPoQHA4oh', [], 'RgTdgV91s5'), ('RgTdgV91s5', [], '509438')]","[('Krieg', [], 'Energiepolitik'), ('Energiepolitik', [], 'Energie'), ('Energie', [], 'inflation')]","[('Krieg', [], 'Politisches Missmanagement'), ('Politisches Missmanagement', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},"{'Hohe Energiepreise', 'Krieg', 'Politisches Missmanagement'}","{('Politisches Missmanagement', '()', 'Hohe Energiepreise'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Politisches Missmanagement')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot')}","{('Hohe Energiepreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot')}"
21,414,Teurere Import Preise  - Ich weiß es nicht ich kenne mich bei dem Thema nicht aus  - inflation.,"[('_DAtJYYCmU', [], '416208')]","[('Import', [], 'inflation')]","[('Zölle', [], 'Inflation')]",{'Zölle'},{'Zölle'},"{('Zölle', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Zölle', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,415,"Krieg, Umwelt , Energie, Profite - Der Krieg in der Ukraine, haben zu ansteigende Energiekosten gesorgt. - inflation.","[('400533', [], 'RD5YBPDPUV'), ('RD5YBPDPUV', [], '901898'), ('ZwqGIVcRTY', [], '901898'), ('HHsVzcMM5Z', [], '901898')]","[('Krieg in der Ukraine', [], 'Energiekosten'), ('Energiekosten', [], 'inflation'), ('Profite', [], 'inflation'), ('Umwelt', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Preistreiberei', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Preistreiberei', 'Klimawandel', 'Hohe Energiepreise'}","{'Hohe Energiepreise', 'Krieg', 'Preistreiberei', 'Klimawandel'}","{('Preistreiberei', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Hohe Energiepreise')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Preistreiberei', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Angebot')}"
21,416,"Corona, Erhöhung Ölpreis - gar nicht - inflation.","[('468292', [], '132339'), ('342941', [], '132339')]","[('Corona', [], 'inflation'), ('Ölpreis', [], 'inflation')]","[('Pandemie', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Pandemie', 'Hohe Energiepreise'}","{'Pandemie', 'Hohe Energiepreise'}","{('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,417,"Ölpreis , Höheren Kosten , Niedrige Zinsen , Niedrige geld Währung, Lifferkettenproblemen - Wenn Arbeitnehmer höhere Löhne fordern, um die gestiegenen Lebenshaltungskosten auszugleichen, erhöhen Unternehmen ihre Preise, um die gestiegenen Kosten . - inflation.","[('io5GhXKxit', [], '771183'), ('771183', [], '234339'), ('234339', [], '619561'), ('312015', [], '619561'), ('wAgYZ7NzDL', [], '619561'), ('564400', [], '619561')]","[('Lebenshaltungskosten', [], 'höhere Löhne'), ('höhere Löhne', [], 'gestiegenen Kosten'), ('gestiegenen Kosten', [], 'inflation'), ('Lifferkettenproblemen', [], 'inflation'), ('Zinsen', [], 'inflation'), ('Ölpreis', [], 'inflation')]","[('Wohnraum', [], 'Löhne'), ('Löhne', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Lieferkettenprobleme', [], 'Inflation'), ('Geldpolitik', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Hohe Energiepreise', 'Lieferkettenprobleme', 'Angebot (Rest)', 'Geldpolitik'}","{'Löhne', 'Wohnraum', 'Hohe Energiepreise', 'Geldpolitik', 'Lieferkettenprobleme', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Wohnraum', '()', 'Löhne'), ('Hohe Energiepreise', '()', 'Inflation'), ('Löhne', '()', 'Angebot (Rest)'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot')}","{('Angebot (Rest)', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Geldpolitik', '()', 'Inflation')}","{('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot')}"
21,419,"Energie, Lebensmittel , Dienstleistungen  - Spirale der Preise und höhere Löhne. - inflation.","[('-E7LTz3B35', [], 'aAH_gRiuKY'), ('aAH_gRiuKY', [], '-E7LTz3B35'), ('-E7LTz3B35', [], '763263'), ('aAH_gRiuKY', [], '763263'), ('KuE1NgrSj8', [], '763263')]","[('Preise', [], 'Löhne'), ('Löhne', [], 'Preise'), ('Preise', [], 'inflation'), ('Löhne', [], 'inflation'), ('Energie', [], 'inflation')]","[('Inflation', [], 'Löhne'), ('Löhne', [], 'Inflation'), ('Inflation', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation')]","{'Hohe Energiepreise', 'Inflation', 'Löhne'}","{'Hohe Energiepreise', 'Löhne'}","{('Inflation', '()', 'Löhne'), ('Inflation', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Löhne', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Inflation', '()', 'Angebot')}","{('Inflation', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Löhne', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Angebot', '()', 'Inflation'), ('Inflation', '()', 'Angebot')}"
21,420,"Ukrainekrieg, Gasunsicherheit, Steigende energiepreise - Gas muss woanders teuer importiert werden .kohle und akws abgeschaltet.muss aus polen und frankreich importiert werden . Zölle auf importware von china . Absatzverlust in deutschland. - inflation.","[('bhJhq2LAIi', [], 'sqfYzme1Vy'), ('sqfYzme1Vy', [], 'Oe2U2JwOzR'), ('2d-UoUq7E2', [], 'bhJhq2LAIi'), ('Oe2U2JwOzR', [], '270988'), ('vnwYpwqRMs', [], 'S4eWFcqJHE'), ('S4eWFcqJHE', [], '270988'), ('571372', [], 'bhJhq2LAIi')]","[('Gas', [], 'importiert'), ('importiert', [], 'energiepreise'), ('akws abgeschaltet', [], 'Gas'), ('energiepreise', [], 'inflation'), ('Zölle', [], 'Absatzverlust'), ('Absatzverlust', [], 'inflation'), ('Ukrainekrieg', [], 'Gas')]","[('Lieferkettenprobleme', [], 'Zölle'), ('Zölle', [], 'Hohe Energiepreise'), ('Politisches Missmanagement', [], 'Lieferkettenprobleme'), ('Hohe Energiepreise', [], 'Inflation'), ('Zölle', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Inflation'), ('Krieg', [], 'Lieferkettenprobleme')]","{'Ökonomische Krise', 'Hohe Energiepreise'}","{'Hohe Energiepreise', 'Krieg', 'Zölle', 'Politisches Missmanagement', 'Lieferkettenprobleme', 'Ökonomische Krise'}","{('Politisches Missmanagement', '()', 'Lieferkettenprobleme'), ('Hohe Energiepreise', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Zölle'), ('Ökonomische Krise', '()', 'Inflation'), ('Krieg', '()', 'Lieferkettenprobleme'), ('Zölle', '()', 'Ökonomische Krise'), ('Zölle', '()', 'Hohe Energiepreise')}","{('Angebot', '()', 'Andere'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Angebot', '()', 'Andere'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,421,"Krieg  in der Ukraine, Folgen der Corona Pandemie, Unfähige deutsche Regierung - Dann kam der Krieg und die Fehlentscheidung der Grünen, die uns durch die Sanktionen gegen Russland das günstige Gas nahmen, so dass nochmal stark die Preise anstiegen. - inflation.","[('457583', [], 'B4Fh0kyxwf'), ('UspQNSU4Bu', [], 'B4Fh0kyxwf'), ('B4Fh0kyxwf', [], 'nIwJYCmYEI'), ('nIwJYCmYEI', [], '8z7xWWoxFS'), ('8z7xWWoxFS', [], '425442'), ('590045', [], '425442')]","[('Krieg', [], 'Sanktionen'), ('Fehlentscheidung', [], 'Sanktionen'), ('Sanktionen', [], 'gegen Russland'), ('gegen Russland', [], 'Gas'), ('Gas', [], 'inflation'), ('Corona Pandemie', [], 'inflation')]","[('Krieg', [], 'Geopolitik'), ('Politisches Missmanagement', [], 'Geopolitik'), ('Geopolitik', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation'), ('Pandemie', [], 'Inflation')]","{'Pandemie', 'Hohe Energiepreise'}","{'Hohe Energiepreise', 'Krieg', 'Politisches Missmanagement', 'Pandemie', 'Geopolitik', 'Lieferkettenprobleme'}","{('Politisches Missmanagement', '()', 'Geopolitik'), ('Hohe Energiepreise', '()', 'Inflation'), ('Geopolitik', '()', 'Lieferkettenprobleme'), ('Krieg', '()', 'Geopolitik'), ('Pandemie', '()', 'Inflation'), ('Lieferkettenprobleme', '()', 'Hohe Energiepreise')}","{('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot'), ('Andere', '()', 'Andere'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Pandemie', '()', 'Inflation')}","{('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot'), ('Andere', '()', 'Andere'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,422,"Gestiegene Energiepreise, Ukrainekrieg, Umwelteinflüsse, Höherer Mindestlohn, Mitnahmegewinne - Durch den Krieg wurde Energie teurer.Preise für Lebensmittel sind durch Klimawandel gestiegen.Durch höheren Mindestlohn wird alles teurer.Unternehmen wollen natürlich ihre Gewinne erhöhen. - inflation.","[('670990', [], '2zFO_O4QLa'), ('842441', [], 'tt42fwPve5'), ('2zFO_O4QLa', [], '319588'), ('tt42fwPve5', [], '319588'), ('SdCjxdXXR0', [], '319588'), ('js6jgG89MX', [], '319588')]","[('Krieg', [], 'Energie'), ('Klimawandel', [], 'Lebensmittel'), ('Energie', [], 'inflation'), ('Lebensmittel', [], 'inflation'), ('Mindestlohn', [], 'inflation'), ('Gewinne erhöhen', [], 'inflation')]","[('Krieg', [], 'Hohe Energiepreise'), ('Klimawandel', [], 'Klimawandel'), ('Hohe Energiepreise', [], 'Inflation'), ('Klimawandel', [], 'Inflation'), ('Löhne', [], 'Inflation'), ('Preistreiberei', [], 'Inflation')]","{'Preistreiberei', 'Klimawandel', 'Hohe Energiepreise', 'Löhne'}","{'Hohe Energiepreise', 'Krieg', 'Löhne', 'Preistreiberei', 'Klimawandel'}","{('Preistreiberei', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Hohe Energiepreise'), ('Löhne', '()', 'Inflation'), ('Klimawandel', '()', 'Klimawandel')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot')}","{('Hohe Energiepreise', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Preistreiberei', '()', 'Inflation'), ('Löhne', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot')}"
21,423,"Dienstleistungen , Pauschalreisen - Energietreiber als Treiber der Inflation - inflation.","[('f0liu09-dg', [], '838001'), ('RaK_f8eYGq', [], 'f0liu09-dg')]","[('Treiber', [], 'Inflation'), ('Energietreiber', [], 'Treiber')]","[('Preistreiberei', [], 'Inflation'), ('Hohe Energiepreise', [], 'Preistreiberei')]",{'Preistreiberei'},"{'Preistreiberei', 'Hohe Energiepreise'}","{('Hohe Energiepreise', '()', 'Preistreiberei'), ('Preistreiberei', '()', 'Inflation')}","{('Andere', '()', 'Inflation'), ('Angebot', '()', 'Andere')}","{('Preistreiberei', '()', 'Inflation')}","{('Andere', '()', 'Inflation'), ('Angebot', '()', 'Andere')}"
21,426,"Lebenserhaltungskosten, Lebensmittelkosten - Sie hängen stark miteinander zusammen. - inflation.","[('Lg9UMvugzm', [], '748142')]","[('Lebensmittelkosten', [], 'inflation')]","[('Lebensmittelpreise', [], 'Inflation')]",{'Lebensmittelpreise'},{'Lebensmittelpreise'},"{('Lebensmittelpreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}","{('Lebensmittelpreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation')}"
21,427,"corona und die masnahmen, politiker die sinnlose gesetzte beschlossen - die politik macht gesetze die keinen sinn ergeben die wirtschaft kann es nicht umsetzen und wandert aus. dadurch können höhere produktkosten entstehen - inflation.","[('7Q8ds47WEm', [], 'O0XZhqC2VU'), ('O0XZhqC2VU', [], '322536'), ('322536', [], '361922'), ('790483', [], '7Q8ds47WEm')]","[('politik', [], 'wirtschaft'), ('wirtschaft', [], 'höhere produktkosten'), ('höhere produktkosten', [], 'inflation'), ('corona', [], 'politik')]","[('Politisches Missmanagement', [], 'Ökonomische Krise'), ('Ökonomische Krise', [], 'Angebot (Rest)'), ('Angebot (Rest)', [], 'Inflation'), ('Pandemie', [], 'Politisches Missmanagement')]",{'Angebot (Rest)'},"{'Politisches Missmanagement', 'Pandemie', 'Ökonomische Krise', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Angebot (Rest)'), ('Politisches Missmanagement', '()', 'Ökonomische Krise'), ('Pandemie', '()', 'Politisches Missmanagement')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot')}","{('Angebot (Rest)', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Andere'), ('Andere', '()', 'Angebot')}"
21,428,"Krieg , Rohstoffknappheit, Nachfrage hoch , Umwelteinflüsse, Brexit - Letztlich hängen alle diese Dinge zusammen. Ist die Nachfrage hoch aber die Güter knapp dann steigen die Preise. Krieg führt oft zu Rohstoffknappheit und hoher Nachfrage bestimmter Güter wie Metall, l usw. - inflation.","[('451158', [], '587702'), ('331933', [], 'nPG7nTwcBi'), ('nPG7nTwcBi', [], '147296'), ('147296', [], '683922'), ('S7aXPv7J7r', [], '587702'), ('776690', [], '683922'), ('994656', [], '683922')]","[('Nachfrage', [], 'Preise'), ('Krieg', [], 'Rohstoffknappheit'), ('Rohstoffknappheit', [], 'Nachfrage'), ('Nachfrage', [], 'inflation'), ('Güter knapp', [], 'Preise'), ('Umwelteinflüsse', [], 'inflation'), ('Brexit', [], 'inflation')]","[('Nachfrage (Rest)', [], 'Inflation'), ('Krieg', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Nachfrage (Rest)'), ('Nachfrage (Rest)', [], 'Inflation'), ('Angebot (Rest)', [], 'Inflation'), ('Klimawandel', [], 'Inflation'), ('Geopolitik', [], 'Inflation')]","{'Klimawandel', 'Angebot (Rest)', 'Geopolitik', 'Nachfrage (Rest)'}","{'Krieg', 'Geopolitik', 'Nachfrage (Rest)', 'Lieferkettenprobleme', 'Klimawandel', 'Angebot (Rest)'}","{('Angebot (Rest)', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Krieg', '()', 'Lieferkettenprobleme'), ('Lieferkettenprobleme', '()', 'Nachfrage (Rest)'), ('Geopolitik', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Nachfrage')}","{('Angebot (Rest)', '()', 'Inflation'), ('Nachfrage (Rest)', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation'), ('Nachfrage', '()', 'Inflation'), ('Angebot', '()', 'Nachfrage')}"
21,429,"Schrumpfende Wirtschaft - Wirtschaftswachstum sinkt, Kosten für Kredite steigen, Geld ist weniger Wert - inflation.","[('7jkcR9uerO', [], '317072'), ('766648', [], '317072')]","[('Geld ist weniger Wert', [], 'inflation'), ('Schrumpfende Wirtschaft', [], 'inflation')]","[('Inflation', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Inflation', 'Ökonomische Krise'}",{'Ökonomische Krise'},"{('Inflation', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Inflation', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,430,"Ukraine Krieg, unsichere Seewege - Durch den Ukraine Krieg wurde kein billiges Gas mehr aus Russland geliefert. Die Seewege waren nicht mehr sicher und es mußten Umwege gemacht werden, was zu höheren Kosten führte - inflation.","[('520988', [], '2tFOm8dGa6'), ('2tFOm8dGa6', [], 'F3WpqYKy7a'), ('F3WpqYKy7a', [], '752694')]","[('Ukraine Krieg', [], 'Seewege'), ('Seewege', [], 'Gas mehr aus Russland'), ('Gas mehr aus Russland', [], 'inflation')]","[('Krieg', [], 'Lieferkettenprobleme'), ('Lieferkettenprobleme', [], 'Hohe Energiepreise'), ('Hohe Energiepreise', [], 'Inflation')]",{'Hohe Energiepreise'},"{'Lieferkettenprobleme', 'Hohe Energiepreise', 'Krieg'}","{('Lieferkettenprobleme', '()', 'Hohe Energiepreise'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Lieferkettenprobleme')}","{('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot')}","{('Hohe Energiepreise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Angebot', '()', 'Angebot'), ('Andere', '()', 'Angebot')}"
21,431,Krieg - Krieg - inflation.,"[('566532', [], '870606')]","[('Krieg', [], 'inflation')]","[('Krieg', [], 'Inflation')]",{'Krieg'},{'Krieg'},"{('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation')}","{('Andere', '()', 'Inflation')}"
21,432,"Ukrainekrieg, Energiepreise, Mitnahmeeffekte des Handels, Wachstumsflaute der deutschen Wirtschaft - <Die Faktoren bestehen unabhänig von einander. Sie finden aber gleichzeitig statt. Dadurch verstärken sie sich gegenseitig. - inflation.","[('612122', [], '184750'), ('136948', [], '184750'), ('r276YWOt7f', [], '184750')]","[('Ukrainekrieg', [], 'inflation'), ('Energiepreise', [], 'inflation'), ('Wachstumsflaute', [], 'inflation')]","[('Krieg', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation')]","{'Hohe Energiepreise', 'Ökonomische Krise', 'Krieg'}","{'Hohe Energiepreise', 'Ökonomische Krise', 'Krieg'}","{('Ökonomische Krise', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Krieg', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
21,433,"Umweltkrisen, Kriege, Kapitalismus, Managementfehler - Außerdem wird das Gefühl, dass Preise steigen ausgenutzt, um nochmals einen Anteil aufzusatteln und Gewinne zu steigern. - inflation.","[('198389', [], 'DfYp2oJX-n'), ('DfYp2oJX-n', [], '762894'), ('406342', [], '762894'), ('786998', [], '762894'), ('zIKGKhXm2A', [], '762894')]","[('Preise', [], 'Gewinne'), ('Gewinne', [], 'inflation'), ('Kapitalismus', [], 'inflation'), ('Kriege', [], 'inflation'), ('Umweltkrisen', [], 'inflation')]","[('Inflation', [], 'Preistreiberei'), ('Preistreiberei', [], 'Inflation'), ('Ökonomische Krise', [], 'Inflation'), ('Krieg', [], 'Inflation'), ('Klimawandel', [], 'Inflation')]","{'Preistreiberei', 'Klimawandel', 'Ökonomische Krise', 'Krieg'}","{'Krieg', 'Preistreiberei', 'Ökonomische Krise', 'Klimawandel'}","{('Preistreiberei', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation'), ('Inflation', '()', 'Preistreiberei'), ('Krieg', '()', 'Inflation')}","{('Inflation', '()', 'Andere'), ('Andere', '()', 'Inflation')}","{('Krieg', '()', 'Inflation'), ('Klimawandel', '()', 'Inflation'), ('Preistreiberei', '()', 'Inflation'), ('Ökonomische Krise', '()', 'Inflation')}","{('Inflation', '()', 'Andere'), ('Andere', '()', 'Inflation')}"
21,434,"Politische Entscheidungen, Weltpolitische entwicklungen - …ist zum großen Teil hausgemacht, insbesondere im Bereich der Energiekosten (zusätzliche Abgaben).  Die hohen Soialkosten lähmen dazu. Oben drauf ist die weltpolitische Lage fragil. - inflation.","[('742714', [], 'OhlsUQdV2U'), ('742714', [], '386436'), ('386436', [], '996008'), ('OhlsUQdV2U', [], '996008'), ('6N8DyseTdI', [], 'QuWfutUPGv'), ('QuWfutUPGv', [], '996008')]","[('Politische Entscheidungen', [], 'Energiekosten'), ('Politische Entscheidungen', [], 'zusätzliche Abgaben'), ('zusätzliche Abgaben', [], 'inflation'), ('Energiekosten', [], 'inflation'), ('Soialkosten', [], 'weltpolitische'), ('weltpolitische', [], 'inflation')]","[('Politisches Missmanagement', [], 'Hohe Energiepreise'), ('Politisches Missmanagement', [], 'Hohe Staatsschulden'), ('Hohe Staatsschulden', [], 'Inflation'), ('Hohe Energiepreise', [], 'Inflation'), ('Staatsausgaben', [], 'Geopolitik'), ('Geopolitik', [], 'Inflation')]","{'Geopolitik', 'Hohe Energiepreise', 'Hohe Staatsschulden'}","{'Hohe Energiepreise', 'Politisches Missmanagement', 'Geopolitik', 'Staatsausgaben', 'Hohe Staatsschulden'}","{('Politisches Missmanagement', '()', 'Hohe Staatsschulden'), ('Hohe Energiepreise', '()', 'Inflation'), ('Hohe Staatsschulden', '()', 'Inflation'), ('Geopolitik', '()', 'Inflation'), ('Politisches Missmanagement', '()', 'Hohe Energiepreise'), ('Staatsausgaben', '()', 'Geopolitik')}","{('Andere', '()', 'Angebot'), ('Andere', '()', 'Andere'), ('Nachfrage', '()', 'Andere'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}","{('Geopolitik', '()', 'Inflation'), ('Hohe Energiepreise', '()', 'Inflation'), ('Hohe Staatsschulden', '()', 'Inflation')}","{('Andere', '()', 'Angebot'), ('Andere', '()', 'Andere'), ('Nachfrage', '()', 'Andere'), ('Angebot', '()', 'Inflation'), ('Andere', '()', 'Inflation')}"
